qset	tset	eval	qsetname	tsetname
26922.0	3430.0	0.003597	LEJE01000033.1	JN811560.1
26922.0	6081.0	0.003597	LEJE01000033.1	KM389340.1
26922.0	6081.0	0.003597	LEJE01000033.1	KM389347.1
26922.0	6081.0	0.003597	LEJE01000033.1	KM389342.1
26922.0	6081.0	0.003597	LEJE01000033.1	KM389344.1
26922.0	6081.0	0.003597	LEJE01000033.1	KM389338.1
26922.0	6081.0	0.003597	LEJE01000033.1	KM389343.1
26922.0	6081.0	0.003597	LEJE01000033.1	KM389336.1
26922.0	6081.0	0.003597	LEJE01000033.1	KM389345.1
26922.0	6081.0	0.003597	LEJE01000033.1	KM389339.1
26922.0	6081.0	0.003597	LEJE01000033.1	KM389346.1
26922.0	6081.0	0.003597	LEJE01000033.1	KM389341.1
26922.0	6081.0	0.003597	LEJE01000033.1	KM389337.1
26922.0	6079.0	0.005526	LEJE01000033.1	KM389243.1
26922.0	6079.0	0.005526	LEJE01000033.1	KM389246.1
26922.0	6079.0	0.005526	LEJE01000033.1	KM389245.1
26922.0	6079.0	0.005526	LEJE01000033.1	KM389242.1
26922.0	6079.0	0.005526	LEJE01000033.1	KM389244.1
26922.0	995.0	0.006209	LEJE01000033.1	JX434031.1
26922.0	1565.0	0.012759999999999999	LEJE01000033.1	KM233689.1
26922.0	757.0	0.01433	LEJE01000033.1	JQ762257.1
26922.0	3403.0	0.01433	LEJE01000033.1	JQ067085.2
26922.0	6074.0	0.01433	LEJE01000033.1	KM389326.1
26922.0	6074.0	0.01433	LEJE01000033.1	KM389328.1
26922.0	6074.0	0.01433	LEJE01000033.1	KM389333.1
26922.0	6074.0	0.01433	LEJE01000033.1	KM389331.1
26922.0	6074.0	0.01433	LEJE01000033.1	KM389334.1
26922.0	6074.0	0.01433	LEJE01000033.1	KM389335.1
26922.0	6074.0	0.01433	LEJE01000033.1	KM389327.1
26922.0	6074.0	0.01433	LEJE01000033.1	KM389329.1
26922.0	6074.0	0.01433	LEJE01000033.1	KM389332.1
26922.0	6074.0	0.01433	LEJE01000033.1	KM389330.1
26922.0	198.0	0.05041	LEJE01000033.1	AY394005.1
26922.0	2142.0	0.06567	LEJE01000033.1	KX198612.1
26922.0	1514.0	0.06894	LEJE01000033.1	LN610590.1
26922.0	1408.0	0.1284	LEJE01000033.1	KF475786.1
26922.0	961.0	0.1562	LEJE01000033.1	JX434033.1
26922.0	1555.0	0.1748	LEJE01000033.1	HE584812.1
26922.0	471.0	0.1751	LEJE01000033.1	DQ873690.1
26922.0	6485.0	0.1751	LEJE01000033.1	KU199707.1
26922.0	373.0	0.1958	LEJE01000033.1	DQ631426.1
26922.0	1419.0	0.2381	LEJE01000033.1	KJ477077.1
26922.0	6076.0	0.2381	LEJE01000033.1	KM389460.1
26922.0	6077.0	0.2544	LEJE01000033.1	KM389231.1
26922.0	6077.0	0.2544	LEJE01000033.1	KM389230.1
26922.0	6077.0	0.2544	LEJE01000033.1	KM389232.1
26922.0	6077.0	0.2544	LEJE01000033.1	KM389229.1
26922.0	6088.0	0.2667	LEJE01000033.1	KM389278.1
26922.0	6088.0	0.2667	LEJE01000033.1	KM389279.1
26922.0	6088.0	0.2667	LEJE01000033.1	KM389274.1
26922.0	6088.0	0.2667	LEJE01000033.1	KM389277.1
26922.0	6088.0	0.2667	LEJE01000033.1	KM389276.1
26922.0	6088.0	0.2667	LEJE01000033.1	KM389273.1
26922.0	6088.0	0.2667	LEJE01000033.1	KM389275.1
26922.0	1681.0	0.3329	LEJE01000033.1	KT968831.1
26922.0	2281.0	0.553	LEJE01000033.1	JX495042.1
26922.0	3429.0	0.5992	LEJE01000033.1	JN808773.1
26922.0	1295.0	0.6705	LEJE01000033.1	HM624080.1
26922.0	4833.0	0.6705	LEJE01000033.1	KT968832.1
26922.0	6080.0	0.6705	LEJE01000033.1	KM389462.1
26922.0	7668.0	0.6705	LEJE01000033.1	MH643778.1
26922.0	976.0	0.9084	LEJE01000033.1	JX434030.1
26922.0	2032.0	0.9084	LEJE01000033.1	KU199709.1
26922.0	560.0	1.016	LEJE01000033.1	EU272036.1
26922.0	931.0	1.016	LEJE01000033.1	JX434032.1
26922.0	6085.0	1.016	LEJE01000033.1	KM389464.1
26922.0	7667.0	1.016	LEJE01000033.1	MH643777.1
26923.0	560.0	0.01314	LEJE01000166.1	EU272036.1
26923.0	976.0	0.01314	LEJE01000166.1	JX434030.1
26923.0	1419.0	0.01314	LEJE01000166.1	KJ477077.1
26923.0	6076.0	0.01314	LEJE01000166.1	KM389460.1
26923.0	6085.0	0.01314	LEJE01000166.1	KM389464.1
26923.0	6088.0	0.01314	LEJE01000166.1	KM389278.1
26923.0	6088.0	0.01314	LEJE01000166.1	KM389279.1
26923.0	6088.0	0.01314	LEJE01000166.1	KM389274.1
26923.0	6088.0	0.01314	LEJE01000166.1	KM389277.1
26923.0	6088.0	0.01314	LEJE01000166.1	KM389276.1
26923.0	6088.0	0.01314	LEJE01000166.1	KM389273.1
26923.0	6088.0	0.01314	LEJE01000166.1	KM389275.1
26923.0	7667.0	0.01314	LEJE01000166.1	MH643777.1
26924.0	6098.0	1.29e-05	LEJF01000498.1	KM389459.1
26924.0	6135.0	1.29e-05	LEJF01000498.1	KM389461.1
26924.0	2023.0	6.603e-05	LEJF01000498.1	KU199708.1
26924.0	995.0	0.0003484	LEJF01000498.1	JX434031.1
26924.0	1245.0	0.0003484	LEJF01000498.1	HG798806.1
26924.0	6079.0	0.0003484	LEJF01000498.1	KM389243.1
26924.0	6079.0	0.0003484	LEJF01000498.1	KM389246.1
26924.0	6079.0	0.0003484	LEJF01000498.1	KM389245.1
26924.0	6079.0	0.0003484	LEJF01000498.1	KM389242.1
26924.0	6079.0	0.0003484	LEJF01000498.1	KM389244.1
26924.0	3430.0	0.0006357	LEJF01000498.1	JN811560.1
26924.0	6081.0	0.0006357	LEJF01000498.1	KM389340.1
26924.0	6081.0	0.0006357	LEJF01000498.1	KM389347.1
26924.0	6081.0	0.0006357	LEJF01000498.1	KM389342.1
26924.0	6081.0	0.0006357	LEJF01000498.1	KM389344.1
26924.0	6081.0	0.0006357	LEJF01000498.1	KM389338.1
26924.0	6081.0	0.0006357	LEJF01000498.1	KM389343.1
26924.0	6081.0	0.0006357	LEJF01000498.1	KM389336.1
26924.0	6081.0	0.0006357	LEJF01000498.1	KM389345.1
26924.0	6081.0	0.0006357	LEJF01000498.1	KM389339.1
26924.0	6081.0	0.0006357	LEJF01000498.1	KM389346.1
26924.0	6081.0	0.0006357	LEJF01000498.1	KM389341.1
26924.0	6081.0	0.0006357	LEJF01000498.1	KM389337.1
26924.0	757.0	0.004534000000000001	LEJF01000498.1	JQ762257.1
26924.0	1565.0	0.004534000000000001	LEJF01000498.1	KM233689.1
26924.0	3403.0	0.004534000000000001	LEJF01000498.1	JQ067085.2
26924.0	6074.0	0.004534000000000001	LEJF01000498.1	KM389326.1
26924.0	6074.0	0.004534000000000001	LEJF01000498.1	KM389328.1
26924.0	6074.0	0.004534000000000001	LEJF01000498.1	KM389333.1
26924.0	6074.0	0.004534000000000001	LEJF01000498.1	KM389331.1
26924.0	6074.0	0.004534000000000001	LEJF01000498.1	KM389334.1
26924.0	6074.0	0.004534000000000001	LEJF01000498.1	KM389335.1
26924.0	6074.0	0.004534000000000001	LEJF01000498.1	KM389327.1
26924.0	6074.0	0.004534000000000001	LEJF01000498.1	KM389329.1
26924.0	6074.0	0.004534000000000001	LEJF01000498.1	KM389332.1
26924.0	6074.0	0.004534000000000001	LEJF01000498.1	KM389330.1
26924.0	471.0	0.005975	LEJF01000498.1	DQ873690.1
26924.0	961.0	0.005975	LEJF01000498.1	JX434033.1
26924.0	6485.0	0.005975	LEJF01000498.1	KU199707.1
26924.0	198.0	0.01615	LEJF01000498.1	AY394005.1
26924.0	1419.0	0.01615	LEJF01000498.1	KJ477077.1
26924.0	6076.0	0.01615	LEJF01000498.1	KM389460.1
26924.0	6088.0	0.01615	LEJF01000498.1	KM389278.1
26924.0	6088.0	0.01615	LEJF01000498.1	KM389279.1
26924.0	6088.0	0.01615	LEJF01000498.1	KM389274.1
26924.0	6088.0	0.01615	LEJF01000498.1	KM389277.1
26924.0	6088.0	0.01615	LEJF01000498.1	KM389276.1
26924.0	6088.0	0.01615	LEJF01000498.1	KM389273.1
26924.0	6088.0	0.01615	LEJF01000498.1	KM389275.1
26924.0	1514.0	0.02215	LEJF01000498.1	LN610590.1
26924.0	1295.0	0.04154	LEJF01000498.1	HM624080.1
26924.0	1408.0	0.04154	LEJF01000498.1	KF475786.1
26924.0	3429.0	0.04154	LEJF01000498.1	JN808773.1
26924.0	4833.0	0.04154	LEJF01000498.1	KT968832.1
26924.0	6080.0	0.04154	LEJF01000498.1	KM389462.1
26924.0	7668.0	0.04154	LEJF01000498.1	MH643778.1
26924.0	373.0	0.1108	LEJF01000498.1	DQ631426.1
26924.0	560.0	0.1108	LEJF01000498.1	EU272036.1
26924.0	931.0	0.1108	LEJF01000498.1	JX434032.1
26924.0	976.0	0.1108	LEJF01000498.1	JX434030.1
26924.0	1555.0	0.1108	LEJF01000498.1	HE584812.1
26924.0	2032.0	0.1108	LEJF01000498.1	KU199709.1
26924.0	6085.0	0.1108	LEJF01000498.1	KM389464.1
26924.0	7667.0	0.1108	LEJF01000498.1	MH643777.1
26924.0	2281.0	0.5448	LEJF01000498.1	JX495042.1
26924.0	6078.0	0.5448	LEJF01000498.1	KM389233.1
26924.0	6078.0	0.5448	LEJF01000498.1	KM389234.1
26924.0	6078.0	0.5448	LEJF01000498.1	KM389236.1
26924.0	6078.0	0.5448	LEJF01000498.1	KM389235.1
26924.0	236.0	0.7725	LEJF01000498.1	AB008550.1
26924.0	4792.0	0.7725	LEJF01000498.1	Y13918.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389402.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389403.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389414.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389410.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389405.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389406.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389411.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389409.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389413.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389401.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389407.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389408.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389415.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389412.1
26924.0	6073.0	0.7725	LEJF01000498.1	KM389404.1
26925.0	560.0	0.03487	LEJF01000812.1	EU272036.1
26925.0	976.0	0.03487	LEJF01000812.1	JX434030.1
26925.0	1419.0	0.03487	LEJF01000812.1	KJ477077.1
26925.0	6076.0	0.03487	LEJF01000812.1	KM389460.1
26925.0	6085.0	0.03487	LEJF01000812.1	KM389464.1
26925.0	6088.0	0.03487	LEJF01000812.1	KM389278.1
26925.0	6088.0	0.03487	LEJF01000812.1	KM389279.1
26925.0	6088.0	0.03487	LEJF01000812.1	KM389274.1
26925.0	6088.0	0.03487	LEJF01000812.1	KM389277.1
26925.0	6088.0	0.03487	LEJF01000812.1	KM389276.1
26925.0	6088.0	0.03487	LEJF01000812.1	KM389273.1
26925.0	6088.0	0.03487	LEJF01000812.1	KM389275.1
26925.0	7667.0	0.03487	LEJF01000812.1	MH643777.1
26926.0	560.0	0.01314	LEJG01000002.1	EU272036.1
26926.0	976.0	0.01314	LEJG01000002.1	JX434030.1
26926.0	1419.0	0.01314	LEJG01000002.1	KJ477077.1
26926.0	6076.0	0.01314	LEJG01000002.1	KM389460.1
26926.0	6085.0	0.01314	LEJG01000002.1	KM389464.1
26926.0	6088.0	0.01314	LEJG01000002.1	KM389278.1
26926.0	6088.0	0.01314	LEJG01000002.1	KM389279.1
26926.0	6088.0	0.01314	LEJG01000002.1	KM389274.1
26926.0	6088.0	0.01314	LEJG01000002.1	KM389277.1
26926.0	6088.0	0.01314	LEJG01000002.1	KM389276.1
26926.0	6088.0	0.01314	LEJG01000002.1	KM389273.1
26926.0	6088.0	0.01314	LEJG01000002.1	KM389275.1
26926.0	7667.0	0.01314	LEJG01000002.1	MH643777.1
26927.0	1245.0	3.633e-05	LEJG01000029.1	HG798806.1
26927.0	6098.0	7.593e-05	LEJG01000029.1	KM389459.1
26927.0	6135.0	7.593e-05	LEJG01000029.1	KM389461.1
26927.0	2023.0	0.002132	LEJG01000029.1	KU199708.1
26927.0	3430.0	0.003597	LEJG01000029.1	JN811560.1
26927.0	6081.0	0.003597	LEJG01000029.1	KM389340.1
26927.0	6081.0	0.003597	LEJG01000029.1	KM389347.1
26927.0	6081.0	0.003597	LEJG01000029.1	KM389342.1
26927.0	6081.0	0.003597	LEJG01000029.1	KM389344.1
26927.0	6081.0	0.003597	LEJG01000029.1	KM389338.1
26927.0	6081.0	0.003597	LEJG01000029.1	KM389343.1
26927.0	6081.0	0.003597	LEJG01000029.1	KM389336.1
26927.0	6081.0	0.003597	LEJG01000029.1	KM389345.1
26927.0	6081.0	0.003597	LEJG01000029.1	KM389339.1
26927.0	6081.0	0.003597	LEJG01000029.1	KM389346.1
26927.0	6081.0	0.003597	LEJG01000029.1	KM389341.1
26927.0	6081.0	0.003597	LEJG01000029.1	KM389337.1
26927.0	6079.0	0.005526	LEJG01000029.1	KM389243.1
26927.0	6079.0	0.005526	LEJG01000029.1	KM389246.1
26927.0	6079.0	0.005526	LEJG01000029.1	KM389245.1
26927.0	6079.0	0.005526	LEJG01000029.1	KM389242.1
26927.0	6079.0	0.005526	LEJG01000029.1	KM389244.1
26927.0	995.0	0.006209	LEJG01000029.1	JX434031.1
26927.0	1565.0	0.012759999999999999	LEJG01000029.1	KM233689.1
26927.0	757.0	0.01433	LEJG01000029.1	JQ762257.1
26927.0	3403.0	0.01433	LEJG01000029.1	JQ067085.2
26927.0	6074.0	0.01433	LEJG01000029.1	KM389326.1
26927.0	6074.0	0.01433	LEJG01000029.1	KM389328.1
26927.0	6074.0	0.01433	LEJG01000029.1	KM389333.1
26927.0	6074.0	0.01433	LEJG01000029.1	KM389331.1
26927.0	6074.0	0.01433	LEJG01000029.1	KM389334.1
26927.0	6074.0	0.01433	LEJG01000029.1	KM389335.1
26927.0	6074.0	0.01433	LEJG01000029.1	KM389327.1
26927.0	6074.0	0.01433	LEJG01000029.1	KM389329.1
26927.0	6074.0	0.01433	LEJG01000029.1	KM389332.1
26927.0	6074.0	0.01433	LEJG01000029.1	KM389330.1
26927.0	198.0	0.05041	LEJG01000029.1	AY394005.1
26927.0	2142.0	0.06567	LEJG01000029.1	KX198612.1
26927.0	1514.0	0.06894	LEJG01000029.1	LN610590.1
26927.0	1408.0	0.1284	LEJG01000029.1	KF475786.1
26927.0	961.0	0.1562	LEJG01000029.1	JX434033.1
26927.0	1555.0	0.1748	LEJG01000029.1	HE584812.1
26927.0	471.0	0.1751	LEJG01000029.1	DQ873690.1
26927.0	6485.0	0.1751	LEJG01000029.1	KU199707.1
26927.0	373.0	0.1958	LEJG01000029.1	DQ631426.1
26927.0	1419.0	0.2381	LEJG01000029.1	KJ477077.1
26927.0	6076.0	0.2381	LEJG01000029.1	KM389460.1
26927.0	6077.0	0.2544	LEJG01000029.1	KM389231.1
26927.0	6077.0	0.2544	LEJG01000029.1	KM389230.1
26927.0	6077.0	0.2544	LEJG01000029.1	KM389232.1
26927.0	6077.0	0.2544	LEJG01000029.1	KM389229.1
26927.0	6088.0	0.2667	LEJG01000029.1	KM389278.1
26927.0	6088.0	0.2667	LEJG01000029.1	KM389279.1
26927.0	6088.0	0.2667	LEJG01000029.1	KM389274.1
26927.0	6088.0	0.2667	LEJG01000029.1	KM389277.1
26927.0	6088.0	0.2667	LEJG01000029.1	KM389276.1
26927.0	6088.0	0.2667	LEJG01000029.1	KM389273.1
26927.0	6088.0	0.2667	LEJG01000029.1	KM389275.1
26927.0	1681.0	0.3329	LEJG01000029.1	KT968831.1
26927.0	2281.0	0.553	LEJG01000029.1	JX495042.1
26927.0	3429.0	0.5992	LEJG01000029.1	JN808773.1
26927.0	1295.0	0.6705	LEJG01000029.1	HM624080.1
26927.0	4833.0	0.6705	LEJG01000029.1	KT968832.1
26927.0	6080.0	0.6705	LEJG01000029.1	KM389462.1
26927.0	7668.0	0.6705	LEJG01000029.1	MH643778.1
26927.0	976.0	0.9084	LEJG01000029.1	JX434030.1
26927.0	2032.0	0.9084	LEJG01000029.1	KU199709.1
26927.0	560.0	1.016	LEJG01000029.1	EU272036.1
26927.0	931.0	1.016	LEJG01000029.1	JX434032.1
26927.0	6085.0	1.016	LEJG01000029.1	KM389464.1
26927.0	7667.0	1.016	LEJG01000029.1	MH643777.1
26928.0	560.0	0.00013030000000000002	LEJH01000029.1	EU272036.1
26928.0	976.0	0.00013030000000000002	LEJH01000029.1	JX434030.1
26928.0	1419.0	0.00013030000000000002	LEJH01000029.1	KJ477077.1
26928.0	6076.0	0.00013030000000000002	LEJH01000029.1	KM389460.1
26928.0	6085.0	0.00013030000000000002	LEJH01000029.1	KM389464.1
26928.0	6088.0	0.00013030000000000002	LEJH01000029.1	KM389278.1
26928.0	6088.0	0.00013030000000000002	LEJH01000029.1	KM389279.1
26928.0	6088.0	0.00013030000000000002	LEJH01000029.1	KM389274.1
26928.0	6088.0	0.00013030000000000002	LEJH01000029.1	KM389277.1
26928.0	6088.0	0.00013030000000000002	LEJH01000029.1	KM389276.1
26928.0	6088.0	0.00013030000000000002	LEJH01000029.1	KM389273.1
26928.0	6088.0	0.00013030000000000002	LEJH01000029.1	KM389275.1
26928.0	7667.0	0.00013030000000000002	LEJH01000029.1	MH643777.1
26928.0	1245.0	0.0006538	LEJH01000029.1	HG798806.1
26928.0	1565.0	0.0006775	LEJH01000029.1	KM233689.1
26928.0	6098.0	0.001713	LEJH01000029.1	KM389459.1
26928.0	6135.0	0.001713	LEJH01000029.1	KM389461.1
26928.0	1295.0	0.0063549999999999995	LEJH01000029.1	HM624080.1
26928.0	1408.0	0.0063549999999999995	LEJH01000029.1	KF475786.1
26928.0	4833.0	0.0063549999999999995	LEJH01000029.1	KT968832.1
26928.0	6080.0	0.0063549999999999995	LEJH01000029.1	KM389462.1
26928.0	7668.0	0.0063549999999999995	LEJH01000029.1	MH643778.1
26928.0	3403.0	0.006370000000000001	LEJH01000029.1	JQ067085.2
26928.0	3430.0	0.006370000000000001	LEJH01000029.1	JN811560.1
26928.0	6081.0	0.006370000000000001	LEJH01000029.1	KM389340.1
26928.0	6081.0	0.006370000000000001	LEJH01000029.1	KM389347.1
26928.0	6081.0	0.006370000000000001	LEJH01000029.1	KM389342.1
26928.0	6081.0	0.006370000000000001	LEJH01000029.1	KM389344.1
26928.0	6081.0	0.006370000000000001	LEJH01000029.1	KM389338.1
26928.0	6081.0	0.006370000000000001	LEJH01000029.1	KM389343.1
26928.0	6081.0	0.006370000000000001	LEJH01000029.1	KM389336.1
26928.0	6081.0	0.006370000000000001	LEJH01000029.1	KM389345.1
26928.0	6081.0	0.006370000000000001	LEJH01000029.1	KM389339.1
26928.0	6081.0	0.006370000000000001	LEJH01000029.1	KM389346.1
26928.0	6081.0	0.006370000000000001	LEJH01000029.1	KM389341.1
26928.0	6081.0	0.006370000000000001	LEJH01000029.1	KM389337.1
26928.0	2023.0	0.008438	LEJH01000029.1	KU199708.1
26928.0	198.0	0.0152	LEJH01000029.1	AY394005.1
26928.0	1555.0	0.0152	LEJH01000029.1	HE584812.1
26928.0	995.0	0.03779	LEJH01000029.1	JX434031.1
26928.0	6079.0	0.03779	LEJH01000029.1	KM389243.1
26928.0	6079.0	0.03779	LEJH01000029.1	KM389246.1
26928.0	6079.0	0.03779	LEJH01000029.1	KM389245.1
26928.0	6079.0	0.03779	LEJH01000029.1	KM389242.1
26928.0	6079.0	0.03779	LEJH01000029.1	KM389244.1
26928.0	1681.0	0.08938	LEJH01000029.1	KT968831.1
26928.0	236.0	0.2109	LEJH01000029.1	AB008550.1
26928.0	4792.0	0.2109	LEJH01000029.1	Y13918.1
26928.0	757.0	0.455	LEJH01000029.1	JQ762257.1
26928.0	6074.0	0.455	LEJH01000029.1	KM389326.1
26928.0	6074.0	0.455	LEJH01000029.1	KM389328.1
26928.0	6074.0	0.455	LEJH01000029.1	KM389333.1
26928.0	6074.0	0.455	LEJH01000029.1	KM389331.1
26928.0	6074.0	0.455	LEJH01000029.1	KM389334.1
26928.0	6074.0	0.455	LEJH01000029.1	KM389335.1
26928.0	6074.0	0.455	LEJH01000029.1	KM389327.1
26928.0	6074.0	0.455	LEJH01000029.1	KM389329.1
26928.0	6074.0	0.455	LEJH01000029.1	KM389332.1
26928.0	6074.0	0.455	LEJH01000029.1	KM389330.1
26928.0	2281.0	0.7807	LEJH01000029.1	JX495042.1
26928.0	6078.0	0.7807	LEJH01000029.1	KM389233.1
26928.0	6078.0	0.7807	LEJH01000029.1	KM389234.1
26928.0	6078.0	0.7807	LEJH01000029.1	KM389236.1
26928.0	6078.0	0.7807	LEJH01000029.1	KM389235.1
26929.0	1245.0	3.633e-05	LEJI01000039.1	HG798806.1
26929.0	6098.0	7.593e-05	LEJI01000039.1	KM389459.1
26929.0	6135.0	7.593e-05	LEJI01000039.1	KM389461.1
26929.0	2023.0	0.002132	LEJI01000039.1	KU199708.1
26929.0	3430.0	0.003597	LEJI01000039.1	JN811560.1
26929.0	6081.0	0.003597	LEJI01000039.1	KM389340.1
26929.0	6081.0	0.003597	LEJI01000039.1	KM389347.1
26929.0	6081.0	0.003597	LEJI01000039.1	KM389342.1
26929.0	6081.0	0.003597	LEJI01000039.1	KM389344.1
26929.0	6081.0	0.003597	LEJI01000039.1	KM389338.1
26929.0	6081.0	0.003597	LEJI01000039.1	KM389343.1
26929.0	6081.0	0.003597	LEJI01000039.1	KM389336.1
26929.0	6081.0	0.003597	LEJI01000039.1	KM389345.1
26929.0	6081.0	0.003597	LEJI01000039.1	KM389339.1
26929.0	6081.0	0.003597	LEJI01000039.1	KM389346.1
26929.0	6081.0	0.003597	LEJI01000039.1	KM389341.1
26929.0	6081.0	0.003597	LEJI01000039.1	KM389337.1
26929.0	6079.0	0.005526	LEJI01000039.1	KM389243.1
26929.0	6079.0	0.005526	LEJI01000039.1	KM389246.1
26929.0	6079.0	0.005526	LEJI01000039.1	KM389245.1
26929.0	6079.0	0.005526	LEJI01000039.1	KM389242.1
26929.0	6079.0	0.005526	LEJI01000039.1	KM389244.1
26929.0	995.0	0.006209	LEJI01000039.1	JX434031.1
26929.0	1565.0	0.012759999999999999	LEJI01000039.1	KM233689.1
26929.0	757.0	0.01433	LEJI01000039.1	JQ762257.1
26929.0	3403.0	0.01433	LEJI01000039.1	JQ067085.2
26929.0	6074.0	0.01433	LEJI01000039.1	KM389326.1
26929.0	6074.0	0.01433	LEJI01000039.1	KM389328.1
26929.0	6074.0	0.01433	LEJI01000039.1	KM389333.1
26929.0	6074.0	0.01433	LEJI01000039.1	KM389331.1
26929.0	6074.0	0.01433	LEJI01000039.1	KM389334.1
26929.0	6074.0	0.01433	LEJI01000039.1	KM389335.1
26929.0	6074.0	0.01433	LEJI01000039.1	KM389327.1
26929.0	6074.0	0.01433	LEJI01000039.1	KM389329.1
26929.0	6074.0	0.01433	LEJI01000039.1	KM389332.1
26929.0	6074.0	0.01433	LEJI01000039.1	KM389330.1
26929.0	198.0	0.05041	LEJI01000039.1	AY394005.1
26929.0	2142.0	0.06567	LEJI01000039.1	KX198612.1
26929.0	1514.0	0.06894	LEJI01000039.1	LN610590.1
26929.0	1408.0	0.1284	LEJI01000039.1	KF475786.1
26929.0	961.0	0.1562	LEJI01000039.1	JX434033.1
26929.0	1555.0	0.1748	LEJI01000039.1	HE584812.1
26929.0	471.0	0.1751	LEJI01000039.1	DQ873690.1
26929.0	6485.0	0.1751	LEJI01000039.1	KU199707.1
26929.0	373.0	0.1958	LEJI01000039.1	DQ631426.1
26929.0	1419.0	0.2381	LEJI01000039.1	KJ477077.1
26929.0	6076.0	0.2381	LEJI01000039.1	KM389460.1
26929.0	6077.0	0.2544	LEJI01000039.1	KM389231.1
26929.0	6077.0	0.2544	LEJI01000039.1	KM389230.1
26929.0	6077.0	0.2544	LEJI01000039.1	KM389232.1
26929.0	6077.0	0.2544	LEJI01000039.1	KM389229.1
26929.0	6088.0	0.2667	LEJI01000039.1	KM389278.1
26929.0	6088.0	0.2667	LEJI01000039.1	KM389279.1
26929.0	6088.0	0.2667	LEJI01000039.1	KM389274.1
26929.0	6088.0	0.2667	LEJI01000039.1	KM389277.1
26929.0	6088.0	0.2667	LEJI01000039.1	KM389276.1
26929.0	6088.0	0.2667	LEJI01000039.1	KM389273.1
26929.0	6088.0	0.2667	LEJI01000039.1	KM389275.1
26929.0	1681.0	0.3329	LEJI01000039.1	KT968831.1
26929.0	2281.0	0.553	LEJI01000039.1	JX495042.1
26929.0	3429.0	0.5992	LEJI01000039.1	JN808773.1
26929.0	1295.0	0.6705	LEJI01000039.1	HM624080.1
26929.0	4833.0	0.6705	LEJI01000039.1	KT968832.1
26929.0	6080.0	0.6705	LEJI01000039.1	KM389462.1
26929.0	7668.0	0.6705	LEJI01000039.1	MH643778.1
26929.0	976.0	0.9084	LEJI01000039.1	JX434030.1
26929.0	2032.0	0.9084	LEJI01000039.1	KU199709.1
26929.0	560.0	1.016	LEJI01000039.1	EU272036.1
26929.0	931.0	1.016	LEJI01000039.1	JX434032.1
26929.0	6085.0	1.016	LEJI01000039.1	KM389464.1
26929.0	7667.0	1.016	LEJI01000039.1	MH643777.1
26930.0	560.0	0.01314	LEJI01000054.1	EU272036.1
26930.0	976.0	0.01314	LEJI01000054.1	JX434030.1
26930.0	1419.0	0.01314	LEJI01000054.1	KJ477077.1
26930.0	6076.0	0.01314	LEJI01000054.1	KM389460.1
26930.0	6085.0	0.01314	LEJI01000054.1	KM389464.1
26930.0	6088.0	0.01314	LEJI01000054.1	KM389278.1
26930.0	6088.0	0.01314	LEJI01000054.1	KM389279.1
26930.0	6088.0	0.01314	LEJI01000054.1	KM389274.1
26930.0	6088.0	0.01314	LEJI01000054.1	KM389277.1
26930.0	6088.0	0.01314	LEJI01000054.1	KM389276.1
26930.0	6088.0	0.01314	LEJI01000054.1	KM389273.1
26930.0	6088.0	0.01314	LEJI01000054.1	KM389275.1
26930.0	7667.0	0.01314	LEJI01000054.1	MH643777.1
26931.0	560.0	0.01314	LEJJ01000029.1	EU272036.1
26931.0	976.0	0.01314	LEJJ01000029.1	JX434030.1
26931.0	1419.0	0.01314	LEJJ01000029.1	KJ477077.1
26931.0	6076.0	0.01314	LEJJ01000029.1	KM389460.1
26931.0	6085.0	0.01314	LEJJ01000029.1	KM389464.1
26931.0	6088.0	0.01314	LEJJ01000029.1	KM389278.1
26931.0	6088.0	0.01314	LEJJ01000029.1	KM389279.1
26931.0	6088.0	0.01314	LEJJ01000029.1	KM389274.1
26931.0	6088.0	0.01314	LEJJ01000029.1	KM389277.1
26931.0	6088.0	0.01314	LEJJ01000029.1	KM389276.1
26931.0	6088.0	0.01314	LEJJ01000029.1	KM389273.1
26931.0	6088.0	0.01314	LEJJ01000029.1	KM389275.1
26931.0	7667.0	0.01314	LEJJ01000029.1	MH643777.1
26932.0	1245.0	3.633e-05	LEJJ01000055.1	HG798806.1
26932.0	6098.0	7.593e-05	LEJJ01000055.1	KM389459.1
26932.0	6135.0	7.593e-05	LEJJ01000055.1	KM389461.1
26932.0	2023.0	0.002132	LEJJ01000055.1	KU199708.1
26932.0	3430.0	0.003597	LEJJ01000055.1	JN811560.1
